client_id,total_spend,avg_spend,transaction_count,spending_volatility,engagement_score,spending_tier,volatility_level,wellness_score,wellness_category,high_value_customer,digital_transaction_ratio,digital_persona,last_transaction_date,days_since_last_transaction,churn_risk,id,current_age,retirement_age,birth_year,birth_month,gender,address,latitude,longitude,per_capita_income,yearly_income,total_debt,credit_score,num_credit_cards
731,4038.35,66.20245901639345,61,82.40282093989536,63.08098360655738,Moderate Spender,Moderate,27.780173516938962,Low Wellness,0,0.04918032786885246,Traditional User,2019-09-28 10:28:00,33,High Risk,731,31,73,1988,7,Male,5558 Littlewood Avenue,40.32,-118.2,18734.0,38193.0,39874.0,703,3
732,3933.0899999999997,43.70099999999999,90,75.28304957240603,71.4804,Moderate Spender,Moderate,34.05369008551879,Low Wellness,0,0.05555555555555555,Traditional User,2019-07-18 12:09:00,105,High Risk,732,60,68,1959,8,Male,513 Tenth Avenue,37.68,-97.34,19224.0,39191.0,43396.0,756,6
733,15726.8,72.14128440366972,218,99.21481556620358,159.65651376146786,Premium Spender,Moderate,88.9994222078602,Moderate Wellness,1,0.03669724770642202,Traditional User,2019-10-29 19:35:00,2,Active,733,36,68,1983,7,Male,895 Lexington Lane,31.49,-97.23,26061.0,53138.0,153374.0,606,4
734,3531.35,21.273192771084336,166,35.253212981259,108.10927710843373,Moderate Spender,Stable,65.7313152350735,Moderate Wellness,0,0.024096385542168676,Traditional User,2019-10-13 10:07:00,18,Active,734,43,61,1976,7,Female,57799 Oak Boulevard,42.88,-78.85,12220.0,24917.0,36101.0,693,2
737,8460.64,38.283438914027144,221,43.064889885466904,147.91337556561086,High Spender,Stable,91.27205369711477,Moderate Wellness,0,0.058823529411764705,Traditional User,2019-10-03 12:31:00,28,Active,737,61,60,1958,3,Female,8301 Tenth Drive,42.33,-122.79,18961.0,30359.0,16552.0,758,2
738,12789.47,66.26668393782383,193,83.24602592109002,142.30667357512954,High Spender,Moderate,80.43079999712914,Moderate Wellness,0,0.06217616580310881,Traditional User,2019-10-06 11:58:00,25,Active,738,57,67,1962,10,Female,15664 Lafayette Street,40.02,-105.25,31377.0,63974.0,131731.0,707,4
742,6678.29,57.07940170940171,117,117.88029107070791,93.0317606837607,Moderate Spender,Moderate,40.34776229867893,Low Wellness,0,0.1282051282051282,Traditional User,2019-08-27 13:06:00,65,High Risk,742,69,67,1950,12,Female,829 Mill Boulevard,38.74,-77.48,24016.0,50753.0,20226.0,698,4
743,3935.6800000000003,42.77913043478261,92,96.40941144214166,72.31165217391305,Moderate Spender,Moderate,30.351856842006455,Low Wellness,0,0.06521739130434782,Traditional User,2019-08-18 15:01:00,74,High Risk,743,44,66,1975,4,Female,5810 Sixth Drive,35.64,-78.0,15938.0,32491.0,24515.0,682,3
744,6185.07,40.425294117647056,153,63.717177743141484,107.97011764705883,Moderate Spender,Moderate,60.58415268666582,Moderate Wellness,0,0.0915032679738562,Traditional User,2019-10-05 11:11:00,26,Active,744,58,67,1961,10,Female,927 Ocean View Drive,25.77,-80.2,21923.0,44699.0,21685.0,842,5
746,6222.69,35.55822857142857,175,44.22445772010222,119.22329142857143,Moderate Spender,Stable,71.82257702740813,Moderate Wellness,0,0.05142857142857143,Traditional User,2019-10-29 09:48:00,2,Active,746,63,67,1956,10,Male,28136 Wessex Street,40.64,-73.94,14856.0,30288.0,42745.0,689,4
747,3830.36,26.785734265734266,143,33.67113574531742,96.5142937062937,Moderate Spender,Stable,58.5014931306568,Moderate Wellness,0,0.03496503496503497,Traditional User,2019-10-14 16:11:00,17,Active,747,63,64,1956,4,Male,716 Lafayette Street,39.33,-82.23,14137.0,28828.0,49793.0,687,4
748,1114.23,16.385735294117648,68,85.09770865807292,47.35429411764706,Low Spender,Moderate,15.096178856620714,Low Wellness,0,0.10294117647058823,Traditional User,2019-07-15 08:06:00,108,High Risk,748,55,69,1965,1,Male,2100 Summit Street,29.76,-95.38,18412.0,37534.0,99840.0,706,3
750,3648.37,38.812446808510636,94,65.13883889553475,71.92497872340425,Moderate Spender,Moderate,36.21596626344624,Low Wellness,0,0.13829787234042554,Traditional User,2019-10-26 23:40:00,4,Active,750,61,68,1959,1,Female,475 Oak Boulevard,35.19,-80.83,14793.0,30165.0,36972.0,694,2
751,4585.27,45.39871287128713,101,130.42520905609746,78.75948514851484,Moderate Spender,Moderate,27.934572050166654,Low Wellness,0,0.07920792079207921,Traditional User,2019-10-03 01:03:00,28,Active,751,61,64,1958,8,Female,860 Martin Luther King Boulevard,33.45,-96.74,24364.0,49677.0,108399.0,593,4
752,6209.6900000000005,73.05517647058824,85,99.45673299063704,80.2220705882353,Moderate Spender,Moderate,36.025206343049064,Low Wellness,0,0.10588235294117647,Traditional User,2019-10-10 13:03:00,21,Active,752,65,64,1954,6,Female,5814 Lincoln Lane,40.82,-72.98,27376.0,64829.0,15537.0,664,3
753,3102.0299999999997,40.81618421052631,76,52.59403578270335,61.92647368421052,Moderate Spender,Moderate,32.12604810661722,Low Wellness,0,0.19736842105263158,Traditional User,2019-09-05 17:59:00,56,High Risk,753,53,66,1967,2,Female,919 Oak Boulevard,33.24,-87.59,15540.0,31688.0,66776.0,605,3
754,12753.17,52.917717842323654,241,56.51053183717221,165.76708713692946,High Spender,Moderate,100.97320898526266,Healthy,0,0.04564315352697095,Traditional User,2019-10-25 12:28:00,6,Active,754,76,69,1943,3,Female,15 Elm Lane,33.69,-78.89,19025.0,32817.0,27209.0,705,6
755,2360.42,36.8815625,64,47.71278525599739,53.152625,Low Spender,Stable,27.121911698800517,Low Wellness,0,0.078125,Traditional User,2019-10-21 11:52:00,10,Active,755,74,67,1945,11,Female,951 11th Avenue,33.82,-78.67,13409.0,23137.0,4871.0,642,5
756,4165.47,50.18638554216868,83,95.83763243973854,69.87455421686747,Moderate Spender,Moderate,29.0883891747029,Low Wellness,0,0.14457831325301204,Traditional User,2019-10-21 12:23:00,10,Active,756,66,65,1953,10,Female,8651 North Boulevard,39.64,-84.08,28466.0,59251.0,29300.0,679,1
757,7347.25,44.80030487804878,164,57.72554542301881,116.3201219512195,High Spender,Moderate,67.49498237881087,Moderate Wellness,0,0.024390243902439025,Traditional User,2019-08-08 07:04:00,84,High Risk,757,62,65,1957,9,Female,956 Lincoln Boulevard,40.64,-73.94,22674.0,46232.0,68957.0,691,4
758,3138.41,14.73431924882629,213,55.53878158150372,133.6937276995305,Moderate Spender,Moderate,78.51253945834713,Moderate Wellness,0,0.028169014084507043,Traditional User,2019-10-29 02:57:00,2,Active,758,63,68,1956,12,Male,39126 El Camino Boulevard,34.09,-118.13,21178.0,43180.0,36832.0,764,5
759,6197.86,55.33803571428571,112,94.8195967869805,89.33521428571429,Moderate Spender,Moderate,42.437491356889616,Low Wellness,0,0.22321428571428573,Traditional User,2019-09-14 20:33:00,47,High Risk,759,60,65,1959,12,Male,575 Bayview Lane,35.92,-86.84,36563.0,74550.0,37427.0,687,4
760,6164.96,33.324108108108106,185,49.31722366904926,124.32964324324324,Moderate Spender,Stable,74.13378769862257,Moderate Wellness,0,0.0972972972972973,Traditional User,2019-10-29 14:44:00,2,Active,760,56,64,1964,2,Female,532 Sixth Drive,39.98,-82.98,18420.0,37558.0,72514.0,778,3
762,5132.07,32.68834394904459,157,76.21207991811433,107.27533757961784,Moderate Spender,Moderate,57.36408720109051,Moderate Wellness,0,0.3503184713375796,Traditional User,2019-10-25 10:11:00,6,Active,762,49,59,1970,9,Male,813 Fifth Boulevard,40.63,-82.96,18293.0,37298.0,52134.0,683,1
763,16926.29,79.84099056603775,212,105.41933501378537,159.1363962264151,Premium Spender,Moderate,87.66843016705425,Moderate Wellness,1,0.0660377358490566,Traditional User,2019-09-24 12:12:00,37,High Risk,763,35,61,1985,1,Male,583 Seventh Street,39.99,-75.27,50579.0,103126.0,130160.0,642,1
764,7222.5599999999995,56.87055118110236,127,50.5706634372878,98.94822047244095,High Spender,Moderate,57.747032666873146,Moderate Wellness,0,0.047244094488188976,Traditional User,2019-10-25 20:01:00,6,Active,764,77,68,1943,1,Female,6864 Norfolk Boulevard,32.61,-83.63,20835.0,31066.0,20902.0,712,4
771,4854.0,52.193548387096776,93,90.7445857726768,76.6774193548387,Moderate Spender,Moderate,34.70914736159367,Low Wellness,0,0.010752688172043012,Traditional User,2019-10-14 19:10:00,17,Active,771,44,69,1975,9,Male,919 Lafayette Drive,42.33,-122.79,18961.0,38661.0,88636.0,765,3
772,2023.64,20.036039603960397,101,62.167486149581556,68.61441584158415,Low Spender,Moderate,33.97731465127181,Low Wellness,0,0.0297029702970297,Traditional User,2019-10-30 20:50:00,1,Active,772,62,65,1957,10,Female,24684 Ocean View Boulevard,45.47,-122.37,22599.0,46075.0,139335.0,741,3
773,6018.25,35.822916666666664,168,88.65246773977755,115.12916666666666,Moderate Spender,Moderate,60.216381452044494,Moderate Wellness,0,0.39880952380952384,Traditional User,2019-10-20 10:06:00,11,Active,773,67,65,1952,9,Male,486 West Boulevard,34.49,-85.84,15562.0,11029.0,3225.0,786,3
774,3602.85,36.763775510204084,98,49.92105089751188,73.50551020408163,Moderate Spender,Stable,40.24492247355885,Low Wellness,0,0.061224489795918366,Traditional User,2019-09-25 07:11:00,36,High Risk,774,46,61,1973,7,Male,671 Essex Street,42.41,-114.59,16378.0,33395.0,57774.0,588,2
776,13739.73,101.77577777777778,135,121.79877671043829,121.71031111111111,High Spender,Moderate,60.17297799124568,Moderate Wellness,0,0.1259259259259259,Traditional User,2019-10-23 16:11:00,8,Active,776,55,73,1964,12,Male,905 West Avenue,35.1,-90.0,47798.0,97455.0,219213.0,616,2
779,12771.88,45.13031802120141,283,54.61279834906398,187.85212720848054,High Spender,Moderate,115.81653573654762,Healthy,0,0.06713780918727916,Traditional User,2019-10-15 13:41:00,16,Active,779,81,69,1938,3,Female,44 Valley Boulevard,33.77,-96.67,20874.0,32669.0,1433.0,755,5
780,3194.63,26.621916666666667,120,33.05103785084831,82.64876666666666,Moderate Spender,Stable,49.37636742983034,Low Wellness,0,0.48333333333333334,Traditional User,2019-09-12 19:01:00,49,High Risk,780,74,66,1945,11,Male,41 Rose Lane,42.35,-71.22,56720.0,58378.0,73124.0,652,1
782,8883.76,28.02447949526814,317,81.409567118848,201.40979179810725,High Spender,Moderate,118.92543042481086,Healthy,0,0.01892744479495268,Traditional User,2019-10-14 14:46:00,17,Active,782,51,66,1968,7,Female,2554 11th Lane,41.28,-84.36,18229.0,37169.0,93844.0,722,3
783,2994.4,34.818604651162794,86,63.7991918105328,65.52744186046512,Low Spender,Moderate,32.08574303324228,Low Wellness,0,0.13953488372093023,Traditional User,2019-10-29 14:09:00,2,Active,783,62,61,1957,9,Male,641 Martin Luther King Avenue,35.31,-106.55,15966.0,29769.0,14542.0,693,3
789,5204.15,49.095754716981126,106,142.01699073365845,83.23830188679244,Moderate Spender,Moderate,28.725328268362652,Low Wellness,0,0.05660377358490566,Traditional User,2019-05-29 12:38:00,155,High Risk,789,43,60,1976,11,Female,429 Grant Boulevard,39.59,-75.17,24417.0,49788.0,83932.0,690,3
790,5544.0,34.22222222222222,162,37.529787242066575,110.88888888888889,Moderate Spender,Stable,67.56070921825335,Moderate Wellness,0,0.030864197530864196,Traditional User,2019-10-05 14:53:00,26,Active,790,34,65,1985,3,Female,480 Ocean View Boulevard,32.9,-116.89,22740.0,46361.0,69620.0,743,2
791,3940.38,41.47768421052632,95,57.69713322006658,73.59107368421053,Moderate Spender,Moderate,38.90387861914458,Low Wellness,0,0.05263157894736842,Traditional User,2019-09-15 11:29:00,46,High Risk,791,78,57,1941,11,Female,939 Mill Street,33.98,-117.65,22682.0,39263.0,24246.0,645,4
793,1592.68,13.383865546218487,119,78.18390851724297,76.75354621848739,Low Spender,Moderate,35.97837796041695,Low Wellness,0,0.09243697478991597,Traditional User,2019-09-13 06:42:00,48,High Risk,793,73,60,1946,8,Female,658 Plum Avenue,26.14,-80.13,21084.0,42593.0,16083.0,703,2
794,1680.1499999999999,44.214473684210525,38,63.258091318684855,40.48578947368421,Low Spender,Moderate,15.812723841526186,Low Wellness,0,0.18421052631578946,Traditional User,2019-09-05 12:44:00,56,High Risk,794,49,67,1970,11,Female,803 Plum Avenue,33.94,-118.2,14528.0,29621.0,0.0,730,3
795,12437.55,56.025,222,63.25290089926268,155.60999999999999,High Spender,Moderate,92.95691982014748,Moderate Wellness,0,0.06306306306306306,Traditional User,2019-10-27 11:01:00,4,Active,795,40,58,1979,3,Female,73 Oak Street,32.79,-96.76,37234.0,75918.0,94579.0,759,2
797,6066.71,59.47754901960784,102,207.97011606743294,84.99101960784313,Moderate Spender,Irregular,17.049241492395765,Low Wellness,0,0.06862745098039216,Traditional User,2019-10-04 08:37:00,27,Active,797,61,69,1958,9,Female,7945 Fourth Avenue,21.3,-157.85,30410.0,62005.0,149968.0,651,9
798,7399.6900000000005,69.15598130841121,107,93.3558597150266,91.86239252336449,High Spender,Moderate,44.87562244951805,Low Wellness,0,0.037383177570093455,Traditional User,2019-08-11 11:28:00,81,High Risk,798,50,68,1969,9,Female,9982 Summit Boulevard,33.57,-117.14,24069.0,49076.0,56547.0,715,4
799,4603.14,60.56763157894737,76,89.37568147795642,69.82705263157895,Moderate Spender,Moderate,30.695153178092927,Low Wellness,0,0.07894736842105263,Traditional User,2019-08-15 07:09:00,77,High Risk,799,34,68,1985,7,Female,90 El Camino Avenue,42.88,-78.85,15461.0,31525.0,57818.0,686,2
801,4764.66,42.16513274336283,113,117.91469717944292,84.66605309734513,Moderate Spender,Moderate,34.26660038712026,Low Wellness,0,0.061946902654867256,Traditional User,2019-10-09 22:35:00,21,Active,801,82,69,1938,2,Female,2303 12th Lane,32.73,-101.95,14989.0,23175.0,1626.0,723,5
802,8986.68,53.17562130177515,169,107.9354477928205,122.67024852071006,High Spender,Moderate,61.965596831968455,Moderate Wellness,0,0.04142011834319527,Traditional User,2019-09-22 08:32:00,39,High Risk,802,35,67,1984,3,Female,3369 Wessex Avenue,38.74,-121.25,29367.0,59872.0,95927.0,752,4
803,4147.5,24.113372093023255,172,47.35332992756856,112.8453488372093,Moderate Spender,Stable,66.56334564239327,Moderate Wellness,0,0.11627906976744186,Traditional User,2019-10-12 11:51:00,19,Active,803,69,73,1951,2,Female,55 El Camino Boulevard,37.53,-120.84,22799.0,46487.0,57336.0,635,3
804,7908.33,33.941330472103004,233,67.51462020106926,153.3765321888412,High Spender,Moderate,89.87947510141704,Moderate Wellness,0,0.055793991416309016,Traditional User,2019-09-12 08:01:00,49,High Risk,804,64,67,1955,7,Male,37 River Boulevard,36.97,-86.44,14839.0,30252.0,24172.0,812,5
807,4463.92,40.953394495412844,109,60.45489972208824,81.78135779816513,Moderate Spender,Moderate,43.79503840420621,Low Wellness,0,0.03669724770642202,Traditional User,2019-08-21 13:57:00,71,High Risk,807,52,71,1967,8,Female,869 Little Creek Lane,42.77,-86.1,18877.0,38487.0,49725.0,691,3
808,12560.85,71.77628571428572,175,57.02038995488851,133.71051428571428,High Spender,Moderate,80.12880772330801,Moderate Wellness,0,0.04,Traditional User,2019-10-24 17:12:00,7,Active,808,38,66,1981,11,Female,1583 Grant Lane,40.78,-73.24,17679.0,36045.0,0.0,683,3
810,9045.35,42.66674528301887,212,64.52386633117578,144.26669811320753,High Spender,Moderate,84.69525031867052,Moderate Wellness,0,0.05188679245283019,Traditional User,2019-10-06 06:45:00,25,Active,810,77,65,1942,5,Female,239 West Drive,37.68,-85.22,16521.0,22540.0,16946.0,705,6
811,14364.59,71.46562189054727,201,70.82904581269126,149.1862487562189,High Spender,Moderate,87.67387740462594,Moderate Wellness,0,0.03482587064676617,Traditional User,2019-10-05 18:22:00,26,Active,811,91,68,1929,2,Female,5492 Maple Drive,38.9,-94.68,51642.0,84694.0,2149.0,741,7
814,9186.76,51.03755555555556,180,148.0923912757433,128.41502222222223,High Spender,Moderate,57.69278841151801,Moderate Wellness,0,0.03333333333333333,Traditional User,2019-09-29 10:49:00,32,High Risk,814,72,65,1948,1,Male,9380 Hill Drive,27.98,-80.66,15318.0,16302.0,14408.0,748,4
816,5552.7300000000005,44.42184,125,67.27885565585437,92.768736,Moderate Spender,Moderate,49.87078086882912,Low Wellness,0,0.08,Traditional User,2019-10-13 14:54:00,18,Active,816,56,65,1964,2,Male,8943 11th Drive,36.56,-82.19,17795.0,36285.0,67244.0,759,5
819,4364.08,36.983728813559324,118,98.15047490684215,85.59349152542373,Moderate Spender,Moderate,38.66502366269937,Low Wellness,0,0.025423728813559324,Traditional User,2019-09-17 10:24:00,44,High Risk,819,55,77,1964,10,Female,4909 Maple Avenue,40.43,-79.97,18392.0,37495.0,28449.0,687,3
820,9237.84,43.781232227488154,211,57.403580313078905,144.11249289099527,High Spender,Moderate,86.05365360563067,Moderate Wellness,0,0.0995260663507109,Traditional User,2019-10-21 10:22:00,10,Active,820,70,59,1949,12,Female,669 South Street,41.7,-70.3,26762.0,41902.0,29713.0,633,5
821,2937.7,37.66282051282051,78,78.82748604121379,61.8651282051282,Low Spender,Moderate,26.733348945603403,Low Wellness,0,0.0641025641025641,Traditional User,2019-09-05 17:25:00,56,High Risk,821,73,60,1946,7,Male,833 Elm Lane,29.76,-95.38,12434.0,18015.0,10463.0,645,2
822,4109.22,39.13542857142858,105,76.61155813870097,78.65417142857143,Moderate Spender,Moderate,38.41831694368838,Low Wellness,0,0.13333333333333333,Traditional User,2019-10-11 10:32:00,20,Active,822,51,68,1968,4,Female,6323 Sussex Boulevard,32.61,-117.03,16942.0,34540.0,22641.0,793,5
823,2668.12,24.935700934579437,107,76.93722725668928,74.17428037383178,Low Spender,Moderate,34.893264829035985,Low Wellness,0,0.037383177570093455,Traditional User,2019-10-26 13:03:00,5,Active,823,41,65,1978,3,Female,858 Jefferson Avenue,36.7,-76.63,20353.0,41496.0,9222.0,807,2
825,12862.05,85.17913907284768,151,120.41338286054642,124.67165562913907,High Spender,Moderate,61.871065149745014,Moderate Wellness,0,0.10596026490066225,Traditional User,2019-10-24 20:00:00,7,Active,825,53,66,1966,11,Female,462 Rose Lane,34.15,-117.76,29278.0,59696.0,127613.0,787,5
826,4252.13,59.05736111111111,72,109.53624165818432,66.82294444444445,Moderate Spender,Moderate,24.609960001696464,Low Wellness,0,0.06944444444444445,Traditional User,2019-10-25 15:13:00,6,Active,826,67,60,1952,11,Female,563 Birch Drive,33.98,-83.88,26767.0,57705.0,22475.0,684,3
827,5573.01,48.460956521739135,115,96.70988362717797,88.38438260869566,Moderate Spender,Moderate,41.196310231086144,Low Wellness,0,0.10434782608695652,Traditional User,2019-10-22 11:23:00,9,Active,827,61,71,1958,4,Female,9189 Valley Street,43.1,-75.23,15194.0,30984.0,39222.0,616,4
828,8879.34,29.112590163934428,305,41.88005589485078,194.64503606557378,High Spender,Stable,122.35776587021017,Healthy,0,0.2459016393442623,Traditional User,2019-10-28 13:48:00,3,Active,828,59,71,1960,3,Female,85 Littlewood Avenue,29.45,-98.5,17609.0,35906.0,69819.0,659,3
831,3067.3,30.982828282828283,99,74.05753135976695,71.79313131313131,Moderate Spender,Moderate,34.0833422128951,Low Wellness,0,0.1111111111111111,Traditional User,2019-10-01 10:18:00,30,Active,831,36,66,1983,10,Male,547 Norfolk Boulevard,41.29,-91.55,18302.0,37316.0,37515.0,726,2
832,8430.67,83.4719801980198,101,83.01888371954664,93.98879207920791,High Spender,Moderate,48.837817315496615,Low Wellness,0,0.1782178217821782,Traditional User,2019-09-30 08:04:00,31,High Risk,832,40,67,1979,5,Female,8799 Elm Avenue,33.2,-96.65,24684.0,50329.0,76759.0,625,4
837,3663.62,35.9178431372549,102,106.74925681682963,75.56713725490195,Moderate Spender,Moderate,30.225501577810547,Low Wellness,0,0.049019607843137254,Traditional User,2019-08-18 15:42:00,74,High Risk,837,30,65,1989,4,Male,445 Fifth Avenue,39.15,-80.35,17701.0,36092.0,63276.0,679,1
839,3420.41,58.97258620689655,58,126.75047722060194,58.38903448275862,Moderate Spender,Moderate,15.54168041794858,Low Wellness,0,0.1206896551724138,Traditional User,2019-04-15 08:01:00,199,High Risk,839,45,63,1975,1,Female,96493 Valley Stream Avenue,41.63,-73.21,26674.0,54384.0,69717.0,622,3
